"ASV_ID","C10","C11","C12","C2","C3","C4","C6","C7","C8","C9","E1","E10","E11","E12","E3","E5","E6","E7","E8","E9","V1","V10","V11","V12","V2","V4","V6","V7","V8","V9","A1","A11","A12","A2","A3","A4","A6","A7","A8","A9","EA1","EA10","EA11","EA12","EA3","EA4","EA5","EA6","EA8","EA9","VA1","VA10","VA11","VA12","VA2","VA3","VA4","VA5","VA6","VA7","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"0064c6cff7d82ff095190238c859f914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Anaerolineae","","","",""
"008d5bee19362d66144dcdc231b5b294",0,0,0,0,0,0,0,0,13,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonas aurantiaca"
"00917f8cfb6216c25f06f51d88dcace0",0,76,0,84,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,46,0,0,0,0,0,13,0,115,0,66,0,0,0,44,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,14,0,9,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","Chitinophaga terrae"
"00a2d97919d73cad7c778cf29d12715f",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","","",""
"00b78e6bd60b685ecdb4ec4b0cec444a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","",""
"00bc63d39a334b3713def1e7c2862273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio bacteriovorus"
"00bcb75cd76c920feaa1a153fb30da30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Dehalococcoidia","UBA2985","UBA2985","VEXC01","VEXC01 sp009391225"
"00d95acb3cff5cfe27f89e3e91213611",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,11,0,0,7,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Anaerolineae","Aggregatilineales","A4b","OLB13","OLB13 sp001567485"
"00e453b607bdf264d1fde8a27f5a2cfa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Dehalococcoidia","UBA2963","UBA2963","",""
"01255469cfb95cd7b05245dc06f4b7ef",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","UBA10199","UBA10199","","","",""
"013f67615983a5585341706169080a8e",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","","",""
"014763add8592045a401225724bba152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","","",""
"01485569e2fa526dbb2552341acea54c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","ELB16-189",""
"015f67f8c901c757442ef3fd1dd57abb",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Anaerolineae","Anaerolineales","UBA4823","UTCFX2","UTCFX2 sp002050125"
"01677af520e93837ed84ceac6e9d24c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","",""
"016ac4207cfae7b72a43be57846b40e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Anaplasmataceae","",""
"01743b76ee003e006bab49ab6ef648f7",0,0,0,0,0,0,0,0,0,0,282,49,0,80,9,0,132,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,21,0,0,0,0,23,0,0,10,0,0,0,0,13,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Paludisphaera sp001610895"
"018664059cc19220b0ecbb784432fe81",0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","",""
"019d8237e8cff59ff6c9d6ed50eaf749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Pirellulimonas","Pirellulimonas nuda"
"01aac11cf14864367e539e7de5403ed6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Alienimonas",""
"01d6ae7e2f958e181629f03c5ad1ef9f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","GWC2-71-9","Palsa-1233",""
"01d9fd9ea75e13f07828aef7b992284e",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Dependentiae","Babeliae","Babeliales","RVW-14","",""
"020a94d69ebfddc17d8e0b45d9d140ee",51,0,69,0,34,55,0,0,0,61,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,41,57,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,28,41,0,0,50,0,"Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces",""
"02110e26f3bf7c79c2154f2a6ec63ae6",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,27,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ginsengibacter","Ginsengibacter sp003721595"
"0236d83b5659cd340e545b548078c937",0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",""
"02371acc2922a69f8d3a00b17f38f743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421",""
"023aa12795f237be161562eaf7f3d913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","","","","","",""
"0240ffcf39678629739ed6c544a83da0",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,35,0,0,0,22,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera",""
"024eb5110cd19354705d5825a5a0a3b1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","","","","","",""
"0251ed32bc6a8a2062a8ea4c389a188d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,16,11,9,18,18,0,0,45,22,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,"Bacteria","Chloroflexota","Chloroflexia","Thermomicrobiales","","",""
"02661ee3163e3f18c22eafd3ef743c44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Bin106","Bin106","Bin106 sp002238945"
"0267d8c8cad9465ee0b487971702ef56",0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","UBA2421",""
"0269e55be4d95a05f6f40e4846a5099f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","Kouleothrix aurantiaca"
"0278639f012e21f07140177e64a3cd7c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,10,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,23,0,0,13,0,0,"Bacteria","Actinobacteriota","Actinomycetia","Actinomycetales","Cellulomonadaceae","Cellulomonas",""
"027dfe7246b34e1aa394c50fa7216e5b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","",""
"0299945820dda72da6f7a3c5439fbd45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","PSRF01","PSRF01 sp002427845"
"029ab604aa82e112882a25800eca25f8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","Pseudolabrys sp001426945"
"029e311ef9c7769743cb368cc9ef502e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Bacteria","Bacteroidota","Ignavibacteria","SJA-28","OLB5","OLB5","OLB5 sp001567545"
"02ac1724cef674f1e11e34e52dd392e7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,16,64,26,18,74,60,46,0,12,0,0,0,0,0,0,0,0,0,8,0,0,7,0,17,0,0,29,0,0,0,25,0,0,0,19,0,28,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","",""
"02aff686e3350bf6ac304320b18d04d2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","","",""
"02dcb2db5df94ae0aa1f53970c92d527",0,0,0,0,0,0,0,0,0,0,51,0,0,23,0,0,22,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Caedimonadales","Nucleicultricaceae","Nucleicultrix","Nucleicultrix amoebiphila"
"02f012dfbfc9b879a55261685d0060c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","","","",""
"02f2ab17cd77fa2252e99f74cce5da0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Limnocylindria","Limnocylindrales","CSP1-4","GWC2-73-18",""
"02f8e1a94f31fc645d4ddc354552b3be",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteriota","Actinomycetia","Streptomycetales","Streptomycetaceae","",""
"0313444a2fc0ed21bb05f3d0d644bac1",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Alienimonas",""
"03158745fa544f13713899c57926b7f3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Acidobacteriota","Mor1","Gp22-AA2","Gp22-AA2","Gp22-AA3","Gp22-AA3 sp003223135"
"0322894958006b40c51498e22b59bd2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteriota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Thermostaphylospora","Thermostaphylospora chromogena"
"033b1d9c1ba0ef22392ed4d0857e2eec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Imperialibacter",""
"034a1592de230e60dcaf5eb47eaaca7e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Brocadiae","Brocadiales","","",""
"034d74d0ad9894b277ab8a8c690e5a99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis",""
"034ee3d8523bbf4d62310b86f539718d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Pirellulales","","",""
"03538b9b63447c352dd0c76722b26690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"Bacteria","","","","","",""
"0368045adf0e7a1823b301881fe67827",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,40,32,65,26,0,31,0,23,37,0,162,0,97,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,19,29,0,15,42,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Frateuria","Frateuria defendens"
"0388886f2b26f8d9e3c4e80762104fed",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SG8-41","UBA5216","UBA5216 sp902825845"
"038e93e037f963c4c2ae773008177bf4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,"Bacteria","","","","","",""
"03acc292a4d5553e1dcb787dbda082bc",13,0,0,0,0,0,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,10,0,25,0,0,30,14,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Actinobacteriota","Acidimicrobiia","Acidimicrobiales","RAAP-2","Bog-756",""
"03ba987b054931e56ba5177baa92e2ca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Bauldia","Bauldia consociata"
"03d9debd03281b5f38e5e9550c1966bd",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","","","","",""
"03f8131c73adabc4be6c515ed905f05b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Aquisphaera",""
"04126d73e878aef6d058ded3fdf2610d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,"Bacteria","Hydrogenedentota","Hydrogenedentia","Hydrogenedentiales","CAITNO01","SLFT01","SLFT01 sp007118765"
"041b88029986d5c6f643170923055835",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","",""
"042e74b5c8d47ba694ce24c2bed730b0",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Haloferula","Haloferula sp000739615"
"043531ee4c804aebfe88a24b1c38c189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aequorivita","Aequorivita lutea"
"04430fdd12003649c152d4b76e6f0a0c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","VFJQ01","VFJQ01 sp009885995"
"044562f95e0280c33a87de88316086e2",0,0,0,0,0,0,37,0,26,0,162,219,113,36,81,120,59,62,121,69,29,61,99,77,60,0,49,68,203,38,0,0,0,0,43,0,36,0,45,0,72,95,42,37,45,42,54,92,165,116,26,122,72,12,46,0,130,12,0,0,"Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Singulisphaera","Singulisphaera acidiphila"
"0445662f06adbecd5ee2edcc3b8af45a",0,0,0,0,0,0,0,0,0,0,46,13,4,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","Tepidisphaera mucosa"
"04470bfc34c73ca6917ef0098a38669c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaera","Pedosphaera parvula"
"04534a393acf52111bf43a94e9b03a9b",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Chloroflexota","Dehalococcoidia","UBA2979","UBA2979","W-Chloroflexi-9","W-Chloroflexi-9 sp002840675"
"045802bd767bcec7767427efabd97a82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"Bacteria","Myxococcota","UBA796","UBA796","GCA-2862545","REDI01","REDI01 sp007693595"
"045efe787cdfc58f60900193437ca4b8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","",""
"049fd3386c46d9641328054e45e2e91b",0,18,0,0,0,0,0,0,0,0,29,0,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",""
